Right Hand: nearableID,Right Hand: frequency,Right Hand: rssi,Right Hand: xAcceleration,Right Hand: yAcceleration,Right Hand: zAcceleration,Right Hand: currentStateDuration,Right Hand: previousStateDuration,Right Hand: timeStampRecorded,Left Foot: nearableID,Left Foot: frequency,Left Foot: rssi,Left Foot: xAcceleration,Left Foot: yAcceleration,Left Foot: zAcceleration,Left Foot: currentStateDuration,Left Foot: previousStateDuration,Left Foot: timeStampRecorded,Chest: nearableID,Chest: frequency,Chest: rssi,Chest: xAcceleration,Chest: yAcceleration,Chest: zAcceleration,Chest: currentStateDuration,Chest: previousStateDuration,Chest: timeStampRecorded,Left Hand: nearableID,Left Hand: frequency,Left Hand: rssi,Left Hand: xAcceleration,Left Hand: yAcceleration,Left Hand: zAcceleration,Left Hand: currentStateDuration,Left Hand: previousStateDuration,Left Hand: timeStampRecorded,Belly: nearableID,Belly: frequency,Belly: rssi,Belly: xAcceleration,Belly: yAcceleration,Belly: zAcceleration,Belly: currentStateDuration,Belly: previousStateDuration,Belly: timeStampRecorded,Right Foot: nearableID,Right Foot: frequency,Right Foot: rssi,Right Foot: xAcceleration,Right Foot: yAcceleration,Right Foot: zAcceleration,Right Foot: currentStateDuration,Right Foot: previousStateDuration,Right Foot: timeStampRecorded,Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
15b97f918a0f190e,5.44,-62,2.68,-9.28,-1.76,1,0,2017-05-04 19:15:24:664,6f04e4f3c33f4582,4.56,-87,-2.37,-9.46,0.5,18,1,2017-05-04 19:15:24:557,81d2d09867170c78,2.72,-87,-0.53,-9.93,0.62,18,1,2017-05-04 19:15:24:538,b629b3c016e88b50,3.45,-84,-4.86,-8.08,-1.83,1,0,2017-05-04 19:15:24:622,c3f8b83f7aaa4c4b,4.11,-86,-3.6,-8.22,2.96,13,0,2017-05-04 19:15:24:482,ca7d0c3306de2d28,5.8,-72,-1.93,-9.26,0.48,17,1,2017-05-04 19:15:24:597,,,,,,,,,,,,,setBreak,setBreak,2017-05-04 19:15:24:678,5
15b97f918a0f190e,5.44,-62,2.68,-9.28,-1.76,1,0,2017-05-04 19:15:24:664,6f04e4f3c33f4582,4.56,-87,-2.37,-9.46,0.5,18,1,2017-05-04 19:15:24:557,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.67,-84,-4.84,-8.02,-1.8,1,0,2017-05-04 19:15:24:737,c3f8b83f7aaa4c4b,4.11,-86,-3.6,-8.22,2.96,13,0,2017-05-04 19:15:24:482,ca7d0c3306de2d28,5.8,-72,-1.93,-9.26,0.48,17,1,2017-05-04 19:15:24:597,-0.14,-0.98,-0.15,0.01,-0.01,-0.0,1.37,-0.75,0.62,0.01,-0.05,0.01,setBreak,setBreak,2017-05-04 19:15:24:771,5
15b97f918a0f190e,5.67,127,2.69,-9.31,-1.61,1,0,2017-05-04 19:15:24:774,6f04e4f3c33f4582,4.56,-87,-2.37,-9.46,0.5,18,1,2017-05-04 19:15:24:557,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.9,-83,-4.85,-8.06,-1.79,1,0,2017-05-04 19:15:24:849,c3f8b83f7aaa4c4b,4.11,-86,-3.6,-8.22,2.96,13,0,2017-05-04 19:15:24:482,ca7d0c3306de2d28,5.8,-72,-1.93,-9.26,0.48,17,1,2017-05-04 19:15:24:597,-0.14,-0.98,-0.15,-0.02,0.0,-0.01,1.37,-0.76,0.62,0.01,0.02,-0.06,setBreak,setBreak,2017-05-04 19:15:24:870,5
15b97f918a0f190e,5.67,127,2.69,-9.31,-1.61,1,0,2017-05-04 19:15:24:774,6f04e4f3c33f4582,4.32,-85,-2.36,-9.47,0.53,18,1,2017-05-04 19:15:24:898,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.9,-83,-4.85,-8.06,-1.79,1,0,2017-05-04 19:15:24:849,c3f8b83f7aaa4c4b,4.11,-86,-3.6,-8.22,2.96,13,0,2017-05-04 19:15:24:482,ca7d0c3306de2d28,5.33,-82,-1.91,-9.47,0.49,17,1,2017-05-04 19:15:24:923,-0.13,-0.98,-0.15,-0.0,-0.04,-0.0,1.37,-0.73,0.61,0.04,0.23,-0.08,setBreak,setBreak,2017-05-04 19:15:24:970,5
15b97f918a0f190e,5.51,-60,2.64,-9.1,-1.53,1,0,2017-05-04 19:15:25:003,6f04e4f3c33f4582,4.55,-87,-2.43,-9.47,0.51,18,1,2017-05-04 19:15:25:012,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.9,-83,-4.85,-8.06,-1.79,1,0,2017-05-04 19:15:24:849,c3f8b83f7aaa4c4b,4.11,-86,-3.6,-8.22,2.96,13,0,2017-05-04 19:15:24:482,ca7d0c3306de2d28,5.33,-82,-1.91,-9.47,0.49,17,1,2017-05-04 19:15:24:923,-0.12,-0.98,-0.15,0.03,-0.0,0.01,1.38,-0.69,0.57,0.0,-0.14,-0.05,setBreak,setBreak,2017-05-04 19:15:25:070,5
15b97f918a0f190e,5.51,-60,2.64,-9.1,-1.53,1,0,2017-05-04 19:15:25:003,6f04e4f3c33f4582,4.55,-87,-2.43,-9.47,0.51,18,1,2017-05-04 19:15:25:012,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.9,-83,-4.85,-8.06,-1.79,1,0,2017-05-04 19:15:24:849,c3f8b83f7aaa4c4b,3.52,-86,-3.78,-8.5,2.98,14,0,2017-05-04 19:15:25:129,ca7d0c3306de2d28,5.22,-95,-1.89,-9.5,0.48,17,1,2017-05-04 19:15:25:150,-0.12,-0.98,-0.15,-0.02,-0.02,-0.02,1.38,-0.68,0.56,0.0,0.06,-0.05,setBreak,setBreak,2017-05-04 19:15:25:170,5
15b97f918a0f190e,5.37,-61,2.7,-9.11,-1.49,1,0,2017-05-04 19:15:25:231,6f04e4f3c33f4582,4.55,-87,-2.43,-9.47,0.51,18,1,2017-05-04 19:15:25:012,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.9,-83,-4.85,-8.06,-1.79,1,0,2017-05-04 19:15:24:849,c3f8b83f7aaa4c4b,3.74,-87,-3.77,-8.53,2.92,14,0,2017-05-04 19:15:25:249,ca7d0c3306de2d28,5.22,-95,-1.89,-9.5,0.48,17,1,2017-05-04 19:15:25:150,-0.11,-0.98,-0.15,0.01,-0.0,-0.0,1.38,-0.64,0.53,-0.02,0.02,0.01,setBreak,setBreak,2017-05-04 19:15:25:271,5
15b97f918a0f190e,5.37,-61,2.7,-9.11,-1.49,1,0,2017-05-04 19:15:25:231,6f04e4f3c33f4582,4.35,-88,-2.11,-9.42,0.52,18,1,2017-05-04 19:15:25:333,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.62,-92,-4.83,-8.05,-1.76,1,0,2017-05-04 19:15:25:304,c3f8b83f7aaa4c4b,3.74,-87,-3.77,-8.53,2.92,14,0,2017-05-04 19:15:25:249,ca7d0c3306de2d28,5.22,-95,-1.89,-9.5,0.48,17,1,2017-05-04 19:15:25:150,-0.11,-0.98,-0.15,0.0,-0.01,-0.0,1.38,-0.63,0.51,-0.03,0.01,0.03,setBreak,setBreak,2017-05-04 19:15:25:372,5
15b97f918a0f190e,5.25,-61,2.64,-9.13,-1.49,1,0,2017-05-04 19:15:25:460,6f04e4f3c33f4582,4.57,-88,-2.09,-9.49,0.54,19,1,2017-05-04 19:15:25:453,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.62,-92,-4.83,-8.05,-1.76,1,0,2017-05-04 19:15:25:304,c3f8b83f7aaa4c4b,3.74,-87,-3.77,-8.53,2.92,14,0,2017-05-04 19:15:25:249,ca7d0c3306de2d28,5.22,-95,-1.89,-9.5,0.48,17,1,2017-05-04 19:15:25:150,-0.11,-0.98,-0.16,0.02,0.0,0.0,1.38,-0.63,0.52,-0.0,-0.01,0.04,setBreak,setBreak,2017-05-04 19:15:25:471,5
15b97f918a0f190e,5.25,-61,2.64,-9.13,-1.49,1,0,2017-05-04 19:15:25:460,6f04e4f3c33f4582,4.57,-88,-2.09,-9.49,0.54,19,1,2017-05-04 19:15:25:453,81d2d09867170c78,2.83,-85,-0.7,-9.9,0.21,18,1,2017-05-04 19:15:24:770,b629b3c016e88b50,3.69,-93,-4.96,-8.21,-1.67,1,0,2017-05-04 19:15:25:527,c3f8b83f7aaa4c4b,3.74,-87,-3.77,-8.53,2.92,14,0,2017-05-04 19:15:25:249,ca7d0c3306de2d28,5.22,-95,-1.89,-9.5,0.48,17,1,2017-05-04 19:15:25:150,-0.12,-0.98,-0.15,-0.0,-0.01,-0.0,1.38,-0.65,0.54,0.03,-0.01,0.02,setBreak,setBreak,2017-05-04 19:15:25:572,5
