Right Hand: nearableID,Right Hand: frequency,Right Hand: rssi,Right Hand: xAcceleration,Right Hand: yAcceleration,Right Hand: zAcceleration,Right Hand: currentStateDuration,Right Hand: previousStateDuration,Right Hand: timeStampRecorded,Left Foot: nearableID,Left Foot: frequency,Left Foot: rssi,Left Foot: xAcceleration,Left Foot: yAcceleration,Left Foot: zAcceleration,Left Foot: currentStateDuration,Left Foot: previousStateDuration,Left Foot: timeStampRecorded,Chest: nearableID,Chest: frequency,Chest: rssi,Chest: xAcceleration,Chest: yAcceleration,Chest: zAcceleration,Chest: currentStateDuration,Chest: previousStateDuration,Chest: timeStampRecorded,Left Hand: nearableID,Left Hand: frequency,Left Hand: rssi,Left Hand: xAcceleration,Left Hand: yAcceleration,Left Hand: zAcceleration,Left Hand: currentStateDuration,Left Hand: previousStateDuration,Left Hand: timeStampRecorded,Belly: nearableID,Belly: frequency,Belly: rssi,Belly: xAcceleration,Belly: yAcceleration,Belly: zAcceleration,Belly: currentStateDuration,Belly: previousStateDuration,Belly: timeStampRecorded,Right Foot: nearableID,Right Foot: frequency,Right Foot: rssi,Right Foot: xAcceleration,Right Foot: yAcceleration,Right Foot: zAcceleration,Right Foot: currentStateDuration,Right Foot: previousStateDuration,Right Foot: timeStampRecorded,Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
15b97f918a0f190e,3.86,-60,3.24,-5.8,-6.4,1,0,2017-03-30 19:03:48:941,6f04e4f3c33f4582,4.67,-83,-3.89,-8.69,0.06,6,2,2017-03-30 19:03:48:754,81d2d09867170c78,5.2,-57,1.47,-6.96,6.46,1,0,2017-03-30 19:03:48:886,b629b3c016e88b50,3.73,-63,-3.04,-8.71,-3.35,2,0,2017-03-30 19:03:48:709,c3f8b83f7aaa4c4b,6.09,-59,-3.44,-6.56,5.9,7,1,2017-03-30 19:03:48:798,ca7d0c3306de2d28,5.09,-77,-1.52,-9.43,0.37,5,1,2017-03-30 19:03:48:901,,,,,,,,,,,,,setBreak,setBreak,2017-03-30 19:03:49:007,1
15b97f918a0f190e,4.08,-58,3.58,-6.26,-6.71,1,0,2017-03-30 19:03:49:057,6f04e4f3c33f4582,4.43,-70,-4.07,-8.64,0.05,7,2,2017-03-30 19:03:49:081,81d2d09867170c78,5.2,-57,1.47,-6.96,6.46,1,0,2017-03-30 19:03:48:886,b629b3c016e88b50,3.63,-68,-3.05,-8.65,-3.29,2,0,2017-03-30 19:03:49:046,c3f8b83f7aaa4c4b,6.09,-59,-3.44,-6.56,5.9,7,1,2017-03-30 19:03:48:798,ca7d0c3306de2d28,5.09,-77,-1.52,-9.43,0.37,5,1,2017-03-30 19:03:48:901,,,,,,,,,,,,,setBreak,setBreak,2017-03-30 19:03:49:097,1
15b97f918a0f190e,4.08,-58,3.58,-6.26,-6.71,1,0,2017-03-30 19:03:49:057,6f04e4f3c33f4582,4.43,-70,-4.07,-8.64,0.05,7,2,2017-03-30 19:03:49:081,81d2d09867170c78,5.13,-54,1.09,-7.29,6.44,2,0,2017-03-30 19:03:49:104,b629b3c016e88b50,3.88,-72,-2.97,-8.71,-3.34,2,0,2017-03-30 19:03:49:147,c3f8b83f7aaa4c4b,5.52,-60,-3.62,-6.68,5.76,7,1,2017-03-30 19:03:49:129,ca7d0c3306de2d28,5.02,-79,-1.53,-9.48,0.4,5,1,2017-03-30 19:03:49:125,-0.15,0.98,0.08,-0.02,0.01,0.1,-1.39,-2.06,-1.89,-1.06,0.2,0.3,setBreak,setBreak,2017-03-30 19:03:49:196,1
15b97f918a0f190e,4.14,-56,3.69,-5.93,-8.05,1,0,2017-03-30 19:03:49:269,6f04e4f3c33f4582,4.65,-69,-4.09,-8.65,0.06,7,2,2017-03-30 19:03:49:200,81d2d09867170c78,5.13,-54,1.09,-7.29,6.44,2,0,2017-03-30 19:03:49:104,b629b3c016e88b50,3.88,-72,-2.97,-8.71,-3.34,2,0,2017-03-30 19:03:49:147,c3f8b83f7aaa4c4b,5.52,-60,-3.62,-6.68,5.76,7,1,2017-03-30 19:03:49:129,ca7d0c3306de2d28,5.02,-79,-1.53,-9.48,0.4,5,1,2017-03-30 19:03:49:125,-0.13,0.98,0.17,-0.05,0.0,0.04,-1.36,-2.47,-2.32,-0.65,0.15,0.24,setBreak,setBreak,2017-03-30 19:03:49:295,1
15b97f918a0f190e,4.14,-56,3.69,-5.93,-8.05,1,0,2017-03-30 19:03:49:269,6f04e4f3c33f4582,4.9,-65,-4.1,-8.68,0.08,7,2,2017-03-30 19:03:49:308,81d2d09867170c78,5.08,-53,1.17,-7.29,6.46,2,0,2017-03-30 19:03:49:317,b629b3c016e88b50,3.88,-72,-2.97,-8.71,-3.34,2,0,2017-03-30 19:03:49:147,c3f8b83f7aaa4c4b,5.52,-60,-3.62,-6.68,5.76,7,1,2017-03-30 19:03:49:129,ca7d0c3306de2d28,4.96,-79,-1.35,-9.45,0.4,6,1,2017-03-30 19:03:49:348,-0.13,0.97,0.2,-0.04,-0.05,0.02,-1.33,-2.57,-2.44,-0.02,0.07,0.08,setBreak,setBreak,2017-03-30 19:03:49:395,1
15b97f918a0f190e,4.14,-56,3.69,-5.93,-8.05,1,0,2017-03-30 19:03:49:269,6f04e4f3c33f4582,4.9,-65,-4.1,-8.68,0.08,7,2,2017-03-30 19:03:49:308,81d2d09867170c78,5.08,-53,1.17,-7.29,6.46,2,0,2017-03-30 19:03:49:317,b629b3c016e88b50,3.8,-77,-3.06,-8.67,-3.28,3,0,2017-03-30 19:03:49:460,c3f8b83f7aaa4c4b,5.11,-55,-3.67,-6.67,5.71,8,1,2017-03-30 19:03:49:458,ca7d0c3306de2d28,4.96,-79,-1.35,-9.45,0.4,6,1,2017-03-30 19:03:49:348,-0.13,0.97,0.19,0.02,-0.03,0.07,-1.34,-2.56,-2.43,0.17,0.11,0.03,setBreak,setBreak,2017-03-30 19:03:49:497,1
15b97f918a0f190e,4.14,-56,3.69,-5.93,-8.05,1,0,2017-03-30 19:03:49:269,6f04e4f3c33f4582,4.88,-64,-4.14,-8.67,0.04,7,2,2017-03-30 19:03:49:518,81d2d09867170c78,5.08,-53,1.17,-7.29,6.46,2,0,2017-03-30 19:03:49:317,b629b3c016e88b50,3.8,-77,-3.06,-8.67,-3.28,3,0,2017-03-30 19:03:49:460,c3f8b83f7aaa4c4b,5.11,-55,-3.67,-6.67,5.71,8,1,2017-03-30 19:03:49:458,ca7d0c3306de2d28,4.96,-79,-1.35,-9.45,0.4,6,1,2017-03-30 19:03:49:348,-0.11,0.98,0.16,0.02,-0.01,0.16,-1.38,-2.56,-2.4,0.32,-0.34,0.16,setBreak,setBreak,2017-03-30 19:03:49:598,1
15b97f918a0f190e,4.14,-56,3.69,-5.93,-8.05,1,0,2017-03-30 19:03:49:269,6f04e4f3c33f4582,4.88,-64,-4.14,-8.67,0.04,7,2,2017-03-30 19:03:49:518,81d2d09867170c78,5.08,-53,1.17,-7.29,6.46,2,0,2017-03-30 19:03:49:317,b629b3c016e88b50,3.85,-69,-3.06,-8.68,-3.28,3,0,2017-03-30 19:03:49:688,c3f8b83f7aaa4c4b,5.04,-53,-3.63,-6.73,5.7,8,1,2017-03-30 19:03:49:682,ca7d0c3306de2d28,4.96,-79,-1.35,-9.45,0.4,6,1,2017-03-30 19:03:49:348,-0.1,0.99,0.13,-0.02,-0.05,0.14,-1.41,-2.5,-2.32,0.44,-0.12,0.04,setBreak,setBreak,2017-03-30 19:03:49:699,1
15b97f918a0f190e,3.81,-62,2.64,-8.25,-5.77,2,0,2017-03-30 19:03:49:718,6f04e4f3c33f4582,4.83,-65,-4.13,-8.72,0.08,7,2,2017-03-30 19:03:49:747,81d2d09867170c78,4.51,-50,1.13,-7.28,6.48,2,0,2017-03-30 19:03:49:766,b629b3c016e88b50,3.85,-69,-3.06,-8.68,-3.28,3,0,2017-03-30 19:03:49:688,c3f8b83f7aaa4c4b,5.04,-53,-3.63,-6.73,5.7,8,1,2017-03-30 19:03:49:682,ca7d0c3306de2d28,4.96,-79,-1.35,-9.45,0.4,6,1,2017-03-30 19:03:49:348,-0.1,0.99,0.08,0.02,-0.04,0.22,-1.44,-2.25,-2.06,0.47,-0.17,-0.07,setBreak,setBreak,2017-03-30 19:03:49:798,1
15b97f918a0f190e,4.05,-63,3.41,-8.1,-4.97,2,0,2017-03-30 19:03:49:828,6f04e4f3c33f4582,4.83,-65,-4.13,-8.72,0.08,7,2,2017-03-30 19:03:49:747,81d2d09867170c78,4.51,-50,1.13,-7.28,6.48,2,0,2017-03-30 19:03:49:766,b629b3c016e88b50,3.93,-70,-3.04,-8.7,-3.18,3,0,2017-03-30 19:03:49:893,c3f8b83f7aaa4c4b,5.04,-53,-3.63,-6.73,5.7,8,1,2017-03-30 19:03:49:682,ca7d0c3306de2d28,4.41,-76,-1.36,-9.47,0.39,6,1,2017-03-30 19:03:49:802,-0.11,0.99,0.05,0.02,0.01,0.18,-1.45,-2.01,-1.79,0.6,-0.1,-0.2,setBreak,setBreak,2017-03-30 19:03:49:897,1
