Right Hand: nearableID,Right Hand: frequency,Right Hand: rssi,Right Hand: xAcceleration,Right Hand: yAcceleration,Right Hand: zAcceleration,Right Hand: currentStateDuration,Right Hand: previousStateDuration,Right Hand: timeStampRecorded,Left Foot: nearableID,Left Foot: frequency,Left Foot: rssi,Left Foot: xAcceleration,Left Foot: yAcceleration,Left Foot: zAcceleration,Left Foot: currentStateDuration,Left Foot: previousStateDuration,Left Foot: timeStampRecorded,Chest: nearableID,Chest: frequency,Chest: rssi,Chest: xAcceleration,Chest: yAcceleration,Chest: zAcceleration,Chest: currentStateDuration,Chest: previousStateDuration,Chest: timeStampRecorded,Left Hand: nearableID,Left Hand: frequency,Left Hand: rssi,Left Hand: xAcceleration,Left Hand: yAcceleration,Left Hand: zAcceleration,Left Hand: currentStateDuration,Left Hand: previousStateDuration,Left Hand: timeStampRecorded,Belly: nearableID,Belly: frequency,Belly: rssi,Belly: xAcceleration,Belly: yAcceleration,Belly: zAcceleration,Belly: currentStateDuration,Belly: previousStateDuration,Belly: timeStampRecorded,Right Foot: nearableID,Right Foot: frequency,Right Foot: rssi,Right Foot: xAcceleration,Right Foot: yAcceleration,Right Foot: zAcceleration,Right Foot: currentStateDuration,Right Foot: previousStateDuration,Right Foot: timeStampRecorded,Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
15b97f918a0f190e,6.14,-62,2.09,-9.87,-0.85,9,0,2017-04-27 20:56:25:882,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,3.73,-95,1.41,-8.4,-4.84,2,1,2017-04-27 20:56:25:870,b629b3c016e88b50,2.73,-87,-2.38,-9.26,-1.19,0,5,2017-04-27 20:56:25:872,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.11,-0.99,0.0,0.07,0.0,-0.01,1.46,-1.59,1.4,0.11,-0.49,-0.04,setBreak,setBreak,2017-04-27 20:56:26:056,2
15b97f918a0f190e,5.94,-62,1.44,-9.13,-1.36,10,0,2017-04-27 20:56:26:099,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,3.79,-93,1.11,-8.88,-4.51,3,1,2017-04-27 20:56:26:093,b629b3c016e88b50,2.73,-87,-2.38,-9.26,-1.19,0,5,2017-04-27 20:56:25:872,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.11,-0.99,0.01,0.02,-0.01,-0.02,1.46,-1.63,1.43,0.03,-0.13,0.09,setBreak,setBreak,2017-04-27 20:56:26:110,2
15b97f918a0f190e,5.94,-62,1.44,-9.13,-1.36,10,0,2017-04-27 20:56:26:099,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.03,-86,1.15,-8.86,-4.43,3,1,2017-04-27 20:56:26:204,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.12,-0.99,0.0,0.02,-0.02,-0.01,1.45,-1.6,1.44,0.03,0.67,0.05,setBreak,setBreak,2017-04-27 20:56:26:211,2
15b97f918a0f190e,5.94,-62,1.44,-9.13,-1.36,10,0,2017-04-27 20:56:26:099,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.03,-86,1.15,-8.86,-4.43,3,1,2017-04-27 20:56:26:204,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.11,-0.99,0.0,0.14,-0.02,0.0,1.46,-1.57,1.45,-0.03,0.12,0.04,setBreak,setBreak,2017-04-27 20:56:26:310,2
15b97f918a0f190e,5.94,-62,1.44,-9.13,-1.36,10,0,2017-04-27 20:56:26:099,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.19,-93,0.94,-8.79,-4.73,0,3,2017-04-27 20:56:26:356,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.11,-0.99,-0.0,0.1,-0.02,0.01,1.46,-1.57,1.44,-0.01,-0.16,0.03,setBreak,setBreak,2017-04-27 20:56:26:409,2
15b97f918a0f190e,5.94,-62,1.44,-9.13,-1.36,10,0,2017-04-27 20:56:26:099,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.19,-93,0.94,-8.79,-4.73,0,3,2017-04-27 20:56:26:356,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.07,-1.0,0.0,0.02,-0.01,-0.01,1.5,-1.61,1.47,0.05,-0.03,0.06,setBreak,setBreak,2017-04-27 20:56:26:509,2
15b97f918a0f190e,5.0,-61,1.59,-9.43,-1.16,0,10,2017-04-27 20:56:26:586,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.23,-93,0.96,-8.83,-4.43,0,3,2017-04-27 20:56:26:572,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.07,-1.0,0.0,0.02,-0.02,-0.01,1.5,-1.58,1.44,0.02,0.13,0.0,setBreak,setBreak,2017-04-27 20:56:26:608,2
15b97f918a0f190e,5.21,-62,1.7,-9.47,-0.83,0,10,2017-04-27 20:56:26:703,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.23,-93,0.96,-8.83,-4.43,0,3,2017-04-27 20:56:26:572,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.06,-1.0,-0.01,0.02,-0.02,-0.01,1.51,-1.47,1.35,-0.02,0.06,-0.02,setBreak,setBreak,2017-04-27 20:56:26:709,2
15b97f918a0f190e,5.21,-62,1.7,-9.47,-0.83,0,10,2017-04-27 20:56:26:703,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.26,-86,0.84,-8.96,-4.24,0,3,2017-04-27 20:56:26:792,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.05,-1.0,-0.01,0.01,-0.02,-0.01,1.52,-1.39,1.27,-0.01,0.02,-0.08,setBreak,setBreak,2017-04-27 20:56:26:809,2
15b97f918a0f190e,5.43,-61,1.75,-9.5,-0.87,0,10,2017-04-27 20:56:26:817,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.26,-86,0.84,-8.96,-4.24,0,3,2017-04-27 20:56:26:792,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.04,-1.0,-0.01,-0.0,0.0,-0.0,1.53,-1.28,1.16,-0.01,0.01,-0.14,setBreak,setBreak,2017-04-27 20:56:26:909,2
15b97f918a0f190e,5.43,-61,1.75,-9.5,-0.87,0,10,2017-04-27 20:56:26:817,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.26,-86,0.84,-8.96,-4.24,0,3,2017-04-27 20:56:26:792,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.03,-1.0,-0.01,0.01,-0.01,-0.0,1.54,-1.33,1.21,0.02,0.03,-0.08,setBreak,setBreak,2017-04-27 20:56:27:011,2
15b97f918a0f190e,5.34,-58,1.7,-9.45,-0.82,0,10,2017-04-27 20:56:27:032,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.25,-86,0.86,-9.01,-3.8,0,3,2017-04-27 20:56:27:031,b629b3c016e88b50,2.8,127,-4.84,-8.35,-1.91,0,0,2017-04-27 20:56:26:149,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.01,-1.0,-0.0,0.01,-0.01,-0.0,1.56,-1.29,1.17,0.02,0.02,-0.1,setBreak,setBreak,2017-04-27 20:56:27:110,2
15b97f918a0f190e,5.55,-58,1.78,-9.5,-0.84,0,10,2017-04-27 20:56:27:149,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.5,-84,0.85,-8.99,-3.78,0,3,2017-04-27 20:56:27:137,b629b3c016e88b50,2.36,-98,-4.24,-8.66,-1.36,1,0,2017-04-27 20:56:27:175,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.0,-1.0,-0.0,0.01,-0.0,0.01,1.57,-1.47,1.35,0.01,-0.12,-0.02,setBreak,setBreak,2017-04-27 20:56:27:212,2
15b97f918a0f190e,5.76,-57,1.7,-9.42,-0.83,1,10,2017-04-27 20:56:27:264,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.6,-93,0.93,-9.3,-3.28,0,0,2017-04-27 20:56:27:310,b629b3c016e88b50,2.55,-83,-4.25,-8.51,-1.36,1,0,2017-04-27 20:56:27:287,c3f8b83f7aaa4c4b,2.11,-92,-3.47,-9.25,1.01,1,4,2017-04-27 20:56:24:664,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.0,-1.0,0.0,-0.0,-0.0,0.01,1.57,-1.93,1.8,0.01,-0.05,0.01,setBreak,setBreak,2017-04-27 20:56:27:315,2
15b97f918a0f190e,5.76,-57,1.7,-9.42,-0.83,1,10,2017-04-27 20:56:27:264,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.6,-93,0.93,-9.3,-3.28,0,0,2017-04-27 20:56:27:310,b629b3c016e88b50,2.55,-83,-4.25,-8.51,-1.36,1,0,2017-04-27 20:56:27:287,c3f8b83f7aaa4c4b,1.45,-87,-2.98,-9.17,0.24,0,3,2017-04-27 20:56:27:317,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.01,-1.0,0.0,-0.0,-0.01,0.0,1.56,-2.1,1.97,0.01,0.01,0.0,setBreak,setBreak,2017-04-27 20:56:27:411,2
15b97f918a0f190e,5.76,-57,1.7,-9.42,-0.83,1,10,2017-04-27 20:56:27:264,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.6,-93,0.93,-9.3,-3.28,0,0,2017-04-27 20:56:27:310,b629b3c016e88b50,2.67,-85,-4.22,-8.71,-1.64,1,0,2017-04-27 20:56:27:503,c3f8b83f7aaa4c4b,1.58,-88,-3.19,-9.01,0.32,0,3,2017-04-27 20:56:27:432,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.01,-1.0,0.0,-0.0,-0.01,0.01,1.56,-2.16,2.03,0.01,0.07,0.01,setBreak,setBreak,2017-04-27 20:56:27:509,2
15b97f918a0f190e,5.76,-57,1.7,-9.42,-0.83,1,10,2017-04-27 20:56:27:264,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.6,-93,0.93,-9.3,-3.28,0,0,2017-04-27 20:56:27:310,b629b3c016e88b50,2.67,-85,-4.22,-8.71,-1.64,1,0,2017-04-27 20:56:27:503,c3f8b83f7aaa4c4b,1.58,-88,-3.19,-9.01,0.32,0,3,2017-04-27 20:56:27:432,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.01,-1.0,0.01,0.0,-0.01,0.01,1.56,-2.2,2.08,-0.01,0.05,-0.0,setBreak,setBreak,2017-04-27 20:56:27:612,2
15b97f918a0f190e,5.76,-57,1.7,-9.42,-0.83,1,10,2017-04-27 20:56:27:264,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.38,127,0.97,-9.31,-3.65,0,0,2017-04-27 20:56:27:639,b629b3c016e88b50,2.87,-85,-4.27,-8.68,-1.59,1,0,2017-04-27 20:56:27:616,c3f8b83f7aaa4c4b,1.69,-86,-2.99,-9.02,0.47,0,3,2017-04-27 20:56:27:651,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.01,-1.0,0.01,0.01,-0.01,0.01,1.56,-2.26,2.14,-0.01,0.06,0.0,setBreak,setBreak,2017-04-27 20:56:27:711,2
15b97f918a0f190e,4.96,-58,1.74,-9.76,-0.59,1,10,2017-04-27 20:56:27:715,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.61,-89,1.01,-9.29,-3.67,0,0,2017-04-27 20:56:27:752,b629b3c016e88b50,3.07,-83,-4.23,-8.72,-1.65,1,0,2017-04-27 20:56:27:735,c3f8b83f7aaa4c4b,1.69,-86,-2.99,-9.02,0.47,0,3,2017-04-27 20:56:27:651,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.0,-1.0,0.01,0.01,-0.0,0.01,1.56,-2.47,2.36,-0.01,0.01,-0.01,setBreak,setBreak,2017-04-27 20:56:27:810,2
15b97f918a0f190e,4.96,-58,1.74,-9.76,-0.59,1,10,2017-04-27 20:56:27:715,6f04e4f3c33f4582,2.81,-85,-2.73,-9.29,0.92,1,4,2017-04-27 20:56:23:157,81d2d09867170c78,4.61,-89,1.01,-9.29,-3.67,0,0,2017-04-27 20:56:27:752,b629b3c016e88b50,3.07,-83,-4.23,-8.72,-1.65,1,0,2017-04-27 20:56:27:735,c3f8b83f7aaa4c4b,1.8,-88,-3.15,-9.04,0.39,0,3,2017-04-27 20:56:27:867,ca7d0c3306de2d28,2.8,-74,-1.76,-9.12,0.7,1,3,2017-04-27 20:56:23:031,-0.0,-1.0,0.01,0.0,-0.01,0.01,1.56,-2.87,2.76,0.0,0.02,-0.0,setBreak,setBreak,2017-04-27 20:56:27:910,2
