Right Hand: nearableID,Right Hand: frequency,Right Hand: rssi,Right Hand: xAcceleration,Right Hand: yAcceleration,Right Hand: zAcceleration,Right Hand: currentStateDuration,Right Hand: previousStateDuration,Right Hand: timeStampRecorded,Left Foot: nearableID,Left Foot: frequency,Left Foot: rssi,Left Foot: xAcceleration,Left Foot: yAcceleration,Left Foot: zAcceleration,Left Foot: currentStateDuration,Left Foot: previousStateDuration,Left Foot: timeStampRecorded,Chest: nearableID,Chest: frequency,Chest: rssi,Chest: xAcceleration,Chest: yAcceleration,Chest: zAcceleration,Chest: currentStateDuration,Chest: previousStateDuration,Chest: timeStampRecorded,Left Hand: nearableID,Left Hand: frequency,Left Hand: rssi,Left Hand: xAcceleration,Left Hand: yAcceleration,Left Hand: zAcceleration,Left Hand: currentStateDuration,Left Hand: previousStateDuration,Left Hand: timeStampRecorded,Belly: nearableID,Belly: frequency,Belly: rssi,Belly: xAcceleration,Belly: yAcceleration,Belly: zAcceleration,Belly: currentStateDuration,Belly: previousStateDuration,Belly: timeStampRecorded,Right Foot: nearableID,Right Foot: frequency,Right Foot: rssi,Right Foot: xAcceleration,Right Foot: yAcceleration,Right Foot: zAcceleration,Right Foot: currentStateDuration,Right Foot: previousStateDuration,Right Foot: timeStampRecorded,Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
15b97f918a0f190e,4.14,-62,6.15,-7.29,-5.96,0,0,2017-04-27 21:28:42:735,6f04e4f3c33f4582,3.02,-80,-2.69,-9.14,1.7,1,0,2017-04-27 21:28:41:861,81d2d09867170c78,1.11,-82,1.0,-10.1,-0.54,0,4,2017-04-27 21:28:42:706,b629b3c016e88b50,5.27,-74,-2.69,-8.1,-5.74,1,1,2017-04-27 21:28:42:695,c3f8b83f7aaa4c4b,2.02,-80,-1.35,-9.33,2.08,0,3,2017-04-27 21:28:42:650,ca7d0c3306de2d28,2.16,-72,-3.61,-8.07,3.11,0,3,2017-04-27 21:28:42:611,,,,,,,,,,,,,setBreak,setBreak,2017-04-27 21:28:42:830,1
15b97f918a0f190e,4.14,-62,6.15,-7.29,-5.96,0,0,2017-04-27 21:28:42:735,6f04e4f3c33f4582,3.02,-80,-2.69,-9.14,1.7,1,0,2017-04-27 21:28:41:861,81d2d09867170c78,1.11,-82,1.0,-10.1,-0.54,0,4,2017-04-27 21:28:42:706,b629b3c016e88b50,5.27,-74,-2.69,-8.1,-5.74,1,1,2017-04-27 21:28:42:695,c3f8b83f7aaa4c4b,2.02,-80,-1.35,-9.33,2.08,0,3,2017-04-27 21:28:42:650,ca7d0c3306de2d28,2.16,-72,-3.61,-8.07,3.11,0,3,2017-04-27 21:28:42:611,0.1,-0.99,-0.09,-0.22,0.1,-0.1,1.43,0.84,-0.71,-0.38,0.57,0.09,setBreak,setBreak,2017-04-27 21:28:42:917,1
15b97f918a0f190e,4.16,-59,6.18,-4.72,-5.49,0,0,2017-04-27 21:28:42:961,6f04e4f3c33f4582,2.46,-82,-2.54,-10.24,4.38,0,2,2017-04-27 21:28:42:948,81d2d09867170c78,1.11,-82,1.0,-10.1,-0.54,0,4,2017-04-27 21:28:42:706,b629b3c016e88b50,5.27,-74,-2.69,-8.1,-5.74,1,1,2017-04-27 21:28:42:695,c3f8b83f7aaa4c4b,2.02,-80,-1.35,-9.33,2.08,0,3,2017-04-27 21:28:42:650,ca7d0c3306de2d28,2.23,-72,-3.47,-8.51,1.55,0,3,2017-04-27 21:28:42:922,0.11,-0.99,-0.12,-0.2,0.09,-0.02,1.41,0.72,-0.54,-0.34,0.47,-0.15,setBreak,setBreak,2017-04-27 21:28:43:017,1
15b97f918a0f190e,4.37,-62,6.0,-7.33,-4.84,1,0,2017-04-27 21:28:43:085,6f04e4f3c33f4582,2.46,-82,-2.54,-10.24,4.38,0,2,2017-04-27 21:28:42:948,81d2d09867170c78,1.18,-78,2.09,-9.15,-2.53,0,4,2017-04-27 21:28:43:028,b629b3c016e88b50,4.92,-74,-2.73,-7.61,-8.2,1,1,2017-04-27 21:28:43:022,c3f8b83f7aaa4c4b,2.04,-84,-1.53,-8.33,1.56,0,3,2017-04-27 21:28:43:100,ca7d0c3306de2d28,2.41,-69,-3.76,-9.04,0.67,0,3,2017-04-27 21:28:43:041,0.14,-0.98,-0.15,-0.07,-0.15,-0.03,1.37,0.73,-0.52,-0.24,-0.01,-0.29,setBreak,setBreak,2017-04-27 21:28:43:116,1
15b97f918a0f190e,4.63,-59,5.26,-10.71,-4.68,1,0,2017-04-27 21:28:43:186,6f04e4f3c33f4582,2.46,-82,-2.54,-10.24,4.38,0,2,2017-04-27 21:28:42:948,81d2d09867170c78,1.18,-78,2.09,-9.15,-2.53,0,4,2017-04-27 21:28:43:028,b629b3c016e88b50,5.13,-80,-2.83,-5.34,-8.1,1,1,2017-04-27 21:28:43:139,c3f8b83f7aaa4c4b,2.21,-93,-6.42,-12.95,4.08,0,3,2017-04-27 21:28:43:208,ca7d0c3306de2d28,2.6,-69,-3.37,-10.65,0.39,0,3,2017-04-27 21:28:43:145,0.14,-0.98,-0.16,0.17,-0.22,-0.14,1.35,0.73,-0.47,-0.01,0.93,0.04,setBreak,setBreak,2017-04-27 21:28:43:216,1
15b97f918a0f190e,4.63,-59,5.26,-10.71,-4.68,1,0,2017-04-27 21:28:43:186,6f04e4f3c33f4582,2.46,-82,-2.54,-10.24,4.38,0,2,2017-04-27 21:28:42:948,81d2d09867170c78,1.28,-93,-2.73,-11.49,-1.15,0,4,2017-04-27 21:28:43:247,b629b3c016e88b50,5.13,-80,-2.83,-5.34,-8.1,1,1,2017-04-27 21:28:43:139,c3f8b83f7aaa4c4b,2.21,-93,-6.42,-12.95,4.08,0,3,2017-04-27 21:28:43:208,ca7d0c3306de2d28,2.6,-69,-3.37,-10.65,0.39,0,3,2017-04-27 21:28:43:145,0.16,-0.97,-0.16,0.3,0.1,-0.11,1.34,0.76,-0.44,-0.29,0.3,0.01,setBreak,setBreak,2017-04-27 21:28:43:316,1
15b97f918a0f190e,4.62,-61,2.38,-6.65,-5.75,1,0,2017-04-27 21:28:43:407,6f04e4f3c33f4582,2.45,-76,-3.03,-8.42,1.76,0,2,2017-04-27 21:28:43:367,81d2d09867170c78,1.28,-93,-2.73,-11.49,-1.15,0,4,2017-04-27 21:28:43:247,b629b3c016e88b50,5.07,-87,0.86,-2.06,-4.24,1,1,2017-04-27 21:28:43:360,c3f8b83f7aaa4c4b,2.21,-93,-6.42,-12.95,4.08,0,3,2017-04-27 21:28:43:208,ca7d0c3306de2d28,2.6,-69,-3.37,-10.65,0.39,0,3,2017-04-27 21:28:43:145,0.16,-0.97,-0.19,0.08,0.18,-0.12,1.32,0.72,-0.38,-0.28,0.07,-0.05,setBreak,setBreak,2017-04-27 21:28:43:416,1
15b97f918a0f190e,4.62,-61,2.38,-6.65,-5.75,1,0,2017-04-27 21:28:43:407,6f04e4f3c33f4582,2.45,-76,-3.03,-8.42,1.76,0,2,2017-04-27 21:28:43:367,81d2d09867170c78,1.28,-93,-2.73,-11.49,-1.15,0,4,2017-04-27 21:28:43:247,b629b3c016e88b50,5.07,-87,0.86,-2.06,-4.24,1,1,2017-04-27 21:28:43:360,c3f8b83f7aaa4c4b,2.21,-93,-6.42,-12.95,4.08,0,3,2017-04-27 21:28:43:208,ca7d0c3306de2d28,2.63,-68,-3.29,-8.49,-4.51,1,3,2017-04-27 21:28:43:493,0.15,-0.96,-0.23,-0.03,0.07,-0.15,1.29,0.58,-0.25,-0.57,-0.23,0.3,setBreak,setBreak,2017-04-27 21:28:43:517,1
15b97f918a0f190e,4.84,-60,3.46,-6.09,-7.12,1,0,2017-04-27 21:28:43:525,6f04e4f3c33f4582,2.57,-85,-2.3,-9.35,1.77,0,2,2017-04-27 21:28:43:589,81d2d09867170c78,1.28,-93,-2.73,-11.49,-1.15,0,4,2017-04-27 21:28:43:247,b629b3c016e88b50,5.07,-87,0.86,-2.06,-4.24,1,1,2017-04-27 21:28:43:360,c3f8b83f7aaa4c4b,2.27,-91,-3.14,-8.18,2.86,1,3,2017-04-27 21:28:43:550,ca7d0c3306de2d28,2.63,-68,-3.29,-8.49,-4.51,1,3,2017-04-27 21:28:43:493,0.11,-0.95,-0.3,0.0,0.02,-0.16,1.24,0.36,-0.02,-0.84,-0.21,0.42,setBreak,setBreak,2017-04-27 21:28:43:616,1
15b97f918a0f190e,5.1,-59,4.51,-7.43,-7.95,1,0,2017-04-27 21:28:43:626,6f04e4f3c33f4582,2.78,-87,-1.34,-9.58,2.39,1,2,2017-04-27 21:28:43:684,81d2d09867170c78,1.34,-82,-1.48,-9.8,-2.24,1,4,2017-04-27 21:28:43:698,b629b3c016e88b50,5.07,-87,0.86,-2.06,-4.24,1,1,2017-04-27 21:28:43:360,c3f8b83f7aaa4c4b,2.46,-88,-3.3,-8.95,2.16,1,3,2017-04-27 21:28:43:648,ca7d0c3306de2d28,2.63,-68,-3.29,-8.49,-4.51,1,3,2017-04-27 21:28:43:493,0.05,-0.92,-0.39,0.14,-0.08,-0.13,1.17,0.14,0.16,-0.97,-0.56,0.48,setBreak,setBreak,2017-04-27 21:28:43:715,1
